period,stateid,stateDescription,sectorid,sectorName,customers,price,sales,customers-units,price-units,sales-units
2005,SD,South Dakota,RES,residential,,7.77,3972.979,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,TN,Tennessee,RES,residential,,6.98,41132.286,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,TX,Texas,RES,residential,,10.93,126561.913,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,AL,Alabama,RES,residential,,8,31315.1,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,AK,Alaska,RES,residential,,13.3,2061.652,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,AZ,Arizona,RES,residential,,8.86,30543.645,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,AR,Arkansas,RES,residential,,8,17133.693,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,UT,Utah,RES,residential,,7.52,7567.279,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,VT,Vermont,RES,residential,,12.96,2188.639,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,VA,Virginia,RES,residential,,8.16,44661.839,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,WA,Washington,RES,residential,,6.54,33212.197,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,WV,West Virginia,RES,residential,,6.21,11384.443,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,WI,Wisconsin,RES,residential,,9.66,22458.357,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,WY,Wyoming,RES,residential,,7.48,2376.532,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,AL,Alabama,RES,residential,,7.62,30109.115,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,AZ,Arizona,RES,residential,,8.46,28920.651,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,AK,Alaska,RES,residential,,12.44,2061.905,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,SC,South Carolina,RES,residential,,8.12,27909.738,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,RI,Rhode Island,RES,residential,,12.19,3000.355,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,PA,Pennsylvania,RES,residential,,9.58,50663.389,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,OR,Oregon,RES,residential,,7.18,18000.708,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,OK,Oklahoma,RES,residential,,7.72,19699.041,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,OH,Ohio,RES,residential,,8.45,50300.038,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,ND,North Dakota,RES,residential,,6.79,3662.781,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NC,North Carolina,RES,residential,,8.45,51717.38,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NY,New York,RES,residential,,14.54,47378.876,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NM,New Mexico,RES,residential,,8.67,5634.821,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NJ,New Jersey,RES,residential,,11.23,28020.125,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NH,New Hampshire,RES,residential,,12.49,4281.738,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NV,Nevada,RES,residential,,9.69,10672.59,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,CO,Colorado,RES,residential,,8.42,15532.168,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,CA,California,RES,residential,,12.2,83361.251,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,AR,Arkansas,RES,residential,,7.36,15619.397,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,NE,Nebraska,RES,residential,,6.96,8756.735,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MT,Montana,RES,residential,,7.86,4052.761,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MO,Missouri,RES,residential,,6.97,31350.643,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MS,Mississippi,RES,residential,,8.21,17580.026,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MN,Minnesota,RES,residential,,7.92,20507.412,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MI,Michigan,RES,residential,,8.33,33103.586,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MA,Massachusetts,RES,residential,,11.75,19768.529,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,MD,Maryland,RES,residential,,7.8,27951.978,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,ME,Maine,RES,residential,,12.16,4331.109,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,LA,Louisiana,RES,residential,,8.05,28862.996,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,KY,Kentucky,RES,residential,,6.11,25186.568,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,KS,Kansas,RES,residential,,7.74,12416.599,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,WY,Wyoming,RES,residential,,7.21,2261.814,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,WI,Wisconsin,RES,residential,,9.07,21192.325,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,CT,Connecticut,RES,residential,,11.63,13211.39,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,TX,Texas,RES,residential,,9.73,120329.88,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,TN,Tennessee,RES,residential,,6.9,38525.656,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,SD,South Dakota,RES,residential,,7.65,3695.725,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,IA,Iowa,RES,residential,,8.96,12625.127,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,IN,Indiana,RES,residential,,7.3,31192.229,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,IL,Illinois,RES,residential,,8.37,43442.533,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,ID,Idaho,RES,residential,,6.1,7313.929,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,HI,Hawaii,RES,residential,,18.06,3162.192,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,GA,Georgia,RES,residential,,7.86,51123.502,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,FL,Florida,RES,residential,,8.99,112203.012,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,WV,West Virginia,RES,residential,,6.23,10755.869,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,WA,Washington,RES,residential,,6.37,32454.682,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,VA,Virginia,RES,residential,,7.99,42503.395,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,VT,Vermont,RES,residential,,12.94,2109.494,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,UT,Utah,RES,residential,,7.21,7324.848,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,DC,District of Columbia,RES,residential,,8,1834.434,number of customers,cents per kilowatt-hour,million kilowatt hours
2004,DE,Delaware,RES,residential,,8.78,4304.533,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,VT,Vermont,RES,residential,,12.82,2011.389,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,WY,Wyoming,RES,residential,,7.04,2286.201,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,WI,Wisconsin,RES,residential,,8.67,21364.143,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,WV,West Virginia,RES,residential,,6.24,10473.404,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,WA,Washington,RES,residential,,6.31,31872.045,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,VA,Virginia,RES,residential,,7.76,40876.706,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MO,Missouri,RES,residential,,6.96,31421.927,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MT,Montana,RES,residential,,7.56,4120.15,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NE,Nebraska,RES,residential,,6.87,8852.219,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NV,Nevada,RES,residential,,9.02,10339.935,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NH,New Hampshire,RES,residential,,11.98,4251.834,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NJ,New Jersey,RES,residential,,10.67,27367.126,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NM,New Mexico,RES,residential,,8.69,5418.038,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NY,New York,RES,residential,,14.31,47115.887,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,NC,North Carolina,RES,residential,,8.32,49348.767,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,ND,North Dakota,RES,residential,,6.49,3707.436,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,OH,Ohio,RES,residential,,8.26,49620.578,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,AL,Alabama,RES,residential,,7.39,29416.418,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,AK,Alaska,RES,residential,,11.98,1987.009,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,AZ,Arizona,RES,residential,,8.35,27741.52,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,AR,Arkansas,RES,residential,,7.24,15598.301,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,CA,California,RES,residential,,12.23,82925.899,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,CO,Colorado,RES,residential,,8.14,15724.839,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,CT,Connecticut,RES,residential,,11.31,13178.336,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,DE,Delaware,RES,residential,,8.59,4190.39,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,DC,District of Columbia,RES,residential,,7.84,1754.304,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,FL,Florida,RES,residential,,8.55,112649.865,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,GA,Georgia,RES,residential,,7.7,48174.23,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,HI,Hawaii,RES,residential,,16.73,3027.624,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,ID,Idaho,RES,residential,,6.24,7089.744,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,IL,Illinois,RES,residential,,8.38,43161.332,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,IN,Indiana,RES,residential,,7.04,30726.178,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,IA,Iowa,RES,residential,,8.57,12767.551,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,KS,Kansas,RES,residential,,7.71,12602.296,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,KY,Kentucky,RES,residential,,5.81,24703.645,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,LA,Louisiana,RES,residential,,7.84,28572.305,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,ME,Maine,RES,residential,,12.37,4218.952,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MD,Maryland,RES,residential,,7.73,26671.274,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MA,Massachusetts,RES,residential,,11.6,19590.791,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MI,Michigan,RES,residential,,8.35,33669.474,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MN,Minnesota,RES,residential,,7.65,20637.751,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,MS,Mississippi,RES,residential,,7.6,17669.709,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,OK,Oklahoma,RES,residential,,7.47,20161.967,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,OR,Oregon,RES,residential,,7.06,17735.56,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,PA,Pennsylvania,RES,residential,,9.59,49651.001,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,RI,Rhode Island,RES,residential,,11.61,2998.209,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,SC,South Carolina,RES,residential,,8.01,26421.639,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,SD,South Dakota,RES,residential,,7.47,3739.838,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,TN,Tennessee,RES,residential,,6.55,37696.941,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,TX,Texas,RES,residential,,9.16,121354.826,number of customers,cents per kilowatt-hour,million kilowatt hours
2003,UT,Utah,RES,residential,,6.9,7166.407,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,UT,Utah,RES,residential,,6.79,6938.291,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MN,Minnesota,RES,residential,,7.49,20450.927,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MI,Michigan,RES,residential,,8.28,34336.161,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MA,Massachusetts,RES,residential,,10.93,18694.666,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MD,Maryland,RES,residential,,7.74,25489.053,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,ME,Maine,RES,residential,,12.74,4043.1,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,LA,Louisiana,RES,residential,,7.1,28157.092,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,AZ,Arizona,RES,residential,,8.27,26412.614,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,AK,Alaska,RES,residential,,12.05,1932.217,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,AL,Alabama,RES,residential,,7.12,30021.763,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,SC,South Carolina,RES,residential,,7.72,26786.631,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,RI,Rhode Island,RES,residential,,10.2,2828.887,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,PA,Pennsylvania,RES,residential,,9.74,48729.956,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,OR,Oregon,RES,residential,,7.12,17553.984,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,OK,Oklahoma,RES,residential,,6.73,19927.272,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,OH,Ohio,RES,residential,,8.24,50863.643,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,ND,North Dakota,RES,residential,,6.39,3663.885,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NC,North Carolina,RES,residential,,8.19,49854.417,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NY,New York,RES,residential,,13.55,46457.03,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NM,New Mexico,RES,residential,,8.5,5238.134,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NJ,New Jersey,RES,residential,,10.38,27171.374,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NH,New Hampshire,RES,residential,,11.89,4002.52,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NV,Nevada,RES,residential,,9.43,9702.083,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,NE,Nebraska,RES,residential,,6.73,8956.037,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MT,Montana,RES,residential,,7.23,4030.664,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MO,Missouri,RES,residential,,7.06,31684.209,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,MS,Mississippi,RES,residential,,7.28,17843.742,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,KY,Kentucky,RES,residential,,5.65,25347.157,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,KS,Kansas,RES,residential,,7.67,12745.301,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,IA,Iowa,RES,residential,,8.35,12920.571,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,IN,Indiana,RES,residential,,6.91,31567.9,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,IL,Illinois,RES,residential,,8.39,45030.069,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,ID,Idaho,RES,residential,,6.59,7055.912,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,HI,Hawaii,RES,residential,,15.63,2898.38,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,WY,Wyoming,RES,residential,,6.97,2232.285,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,WI,Wisconsin,RES,residential,,8.18,21575.371,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,WV,West Virginia,RES,residential,,6.23,10444.146,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,TX,Texas,RES,residential,,8.05,121435.11,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,TN,Tennessee,RES,residential,,6.41,38751.81,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,SD,South Dakota,RES,residential,,7.4,3733.016,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,GA,Georgia,RES,residential,,7.63,48599.732,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,FL,Florida,RES,residential,,8.16,108163.825,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,DC,District of Columbia,RES,residential,,7.98,1790.103,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,DE,Delaware,RES,residential,,8.7,4020.308,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,CT,Connecticut,RES,residential,,10.96,12472.813,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,CO,Colorado,RES,residential,,7.37,15424.846,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,CA,California,RES,residential,,12.64,77202.3,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,AR,Arkansas,RES,residential,,7.25,15527.374,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,WA,Washington,RES,residential,,6.29,32065.997,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,VA,Virginia,RES,residential,,7.79,40358.373,number of customers,cents per kilowatt-hour,million kilowatt hours
2002,VT,Vermont,RES,residential,,12.78,2046.818,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,LA,Louisiana,RES,residential,,7.92,25800.335,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,ME,Maine,RES,residential,,13.13,3902.94,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MD,Maryland,RES,residential,,7.67,24294.096,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MA,Massachusetts,RES,residential,,12.47,17983.531,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MI,Michigan,RES,residential,,8.26,32304.798,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MN,Minnesota,RES,residential,,7.61,19399.686,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MS,Mississippi,RES,residential,,7.37,16855.661,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MO,Missouri,RES,residential,,7,30168.329,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,MT,Montana,RES,residential,,6.88,3886.224,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,UT,Utah,RES,residential,,6.72,6692.983,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,VT,Vermont,RES,residential,,12.67,2009.403,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,VA,Virginia,RES,residential,,7.79,37325.231,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,WA,Washington,RES,residential,,5.7,31608.471,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,WV,West Virginia,RES,residential,,6.26,9828.18,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,WI,Wisconsin,RES,residential,,7.9,20417.899,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,WY,Wyoming,RES,residential,,6.77,2145.532,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,IA,Iowa,RES,residential,,8.41,12429.672,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,KS,Kansas,RES,residential,,7.66,12062.329,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,KY,Kentucky,RES,residential,,5.58,23698.316,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NE,Nebraska,RES,residential,,6.5,8638.208,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NV,Nevada,RES,residential,,9.08,9606.869,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,AZ,Arizona,RES,residential,,8.3,26200.172,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NH,New Hampshire,RES,residential,,12.49,3789.29,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NJ,New Jersey,RES,residential,,10.21,25491.423,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NM,New Mexico,RES,residential,,8.74,4999.477,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NY,New York,RES,residential,,14.04,44235.593,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,NC,North Carolina,RES,residential,,8.12,46200.716,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,ND,North Dakota,RES,residential,,6.47,3479.809,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,OH,Ohio,RES,residential,,8.37,47346.163,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,OK,Oklahoma,RES,residential,,7.27,19795.853,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,OR,Oregon,RES,residential,,6.29,17502.996,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,PA,Pennsylvania,RES,residential,,9.68,46029.989,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,RI,Rhode Island,RES,residential,,12.13,2699.059,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,SC,South Carolina,RES,residential,,7.69,24874.643,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,SD,South Dakota,RES,residential,,7.42,3580.418,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,TN,Tennessee,RES,residential,,6.32,36931.534,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,TX,Texas,RES,residential,,8.86,117342.779,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,AL,Alabama,RES,residential,,7.01,27802.207,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,AK,Alaska,RES,residential,,12.12,1891.468,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,AR,Arkansas,RES,residential,,7.72,15103.946,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,CA,California,RES,residential,,12.09,76667.632,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,CO,Colorado,RES,residential,,7.47,14470.251,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,CT,Connecticut,RES,residential,,10.9,11974.617,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,DE,Delaware,RES,residential,,8.61,3733.993,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,DC,District of Columbia,RES,residential,,7.79,1698.868,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,FL,Florida,RES,residential,,8.59,101377.095,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,GA,Georgia,RES,residential,,7.72,44380.213,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,HI,Hawaii,RES,residential,,16.34,2802.47,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,ID,Idaho,RES,residential,,6.01,6905.546,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,IL,Illinois,RES,residential,,8.71,41820.005,number of customers,cents per kilowatt-hour,million kilowatt hours
2001,IN,Indiana,RES,residential,,6.92,29419.675,number of customers,cents per kilowatt-hour,million kilowatt hours
